MISSION ELAPSED TIME (min),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH],Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],MASS (kg),EARTH Rx(km)[J2000-EARTH],EARTH Ry(km)[J2000-EARTH],EARTH Rz(km)[J2000-EARTH],EARTH Vx(km/s)[J2000-EARTH],EARTH Vy(km/s)[J2000-EARTH],EARTH Vz(km/s)[J2000-EARTH],MOON Rx(km)[J2000-EARTH],MOON Ry(km)[J2000-EARTH],MOON Rz(km)[J2000-EARTH],MOON Vx(km/s)[J2000-EARTH],MOON Vy(km/s)[J2000-EARTH],MOON Vz(km/s)[J2000-EARTH]
2732.433624,-187000,-37700.0,-4930.0,-1.5,-0.593,-0.284,22600,0,0,0,0,0,0,-390000,88000.0,56100.0,-0.265,-0.822,-0.439
2733.433624,-187000,-37700.0,-4950.0,-1.5,-0.593,-0.284,22600,0,0,0,0,0,0,-390000,87900.0,56000.0,-0.264,-0.822,-0.439
2734.433624,-187000,-37700.0,-4970.0,-1.5,-0.593,-0.284,22600,0,0,0,0,0,0,-390000,87900.0,56000.0,-0.264,-0.822,-0.439
2735.433624,-187000,-37800.0,-4980.0,-1.5,-0.593,-0.284,22600,0,0,0,0,0,0,-390000,87800.0,56000.0,-0.264,-0.822,-0.439
2736.433624,-188000,-37800.0,-5000.0,-1.49,-0.593,-0.284,22600,0,0,0,0,0,0,-390000,87800.0,56000.0,-0.264,-0.823,-0.439
2737.433624,-188000,-37800.0,-5020.0,-1.49,-0.593,-0.284,22600,0,0,0,0,0,0,-390000,87700.0,55900.0,-0.264,-0.823,-0.439
2738.433624,-188000,-37900.0,-5030.0,-1.49,-0.593,-0.284,22600,0,0,0,0,0,0,-390000,87700.0,55900.0,-0.264,-0.823,-0.439
2739.433624,-188000,-37900.0,-5050.0,-1.49,-0.592,-0.284,22600,0,0,0,0,0,0,-390000,87600.0,55900.0,-0.264,-0.823,-0.439
2740.433624,-188000,-37900.0,-5070.0,-1.49,-0.592,-0.284,22600,0,0,0,0,0,0,-390000,87600.0,55900.0,-0.263,-0.823,-0.439
2741.433624,-188000,-38000.0,-5090.0,-1.49,-0.592,-0.284,22600,0,0,0,0,0,0,-390000,87500.0,55800.0,-0.263,-0.823,-0.439
2742.433624,-188000,-38000.0,-5100.0,-1.49,-0.592,-0.284,22600,0,0,0,0,0,0,-390000,87500.0,55800.0,-0.263,-0.823,-0.439
2743.433624,-188000,-38100.0,-5120.0,-1.49,-0.592,-0.284,22600,0,0,0,0,0,0,-390000,87400.0,55800.0,-0.263,-0.823,-0.439
2744.433624,-188000,-38100.0,-5140.0,-1.49,-0.592,-0.284,22600,0,0,0,0,0,0,-390000,87400.0,55700.0,-0.263,-0.823,-0.439
2745.433624,-188000,-38100.0,-5150.0,-1.49,-0.592,-0.284,22600,0,0,0,0,0,0,-390000,87300.0,55700.0,-0.263,-0.823,-0.439
2746.433624,-188000,-38200.0,-5170.0,-1.49,-0.592,-0.284,22600,0,0,0,0,0,0,-390000,87300.0,55700.0,-0.263,-0.823,-0.439
2747.433624,-188000,-38200.0,-5190.0,-1.49,-0.591,-0.284,22600,0,0,0,0,0,0,-390000,87200.0,55700.0,-0.262,-0.823,-0.439
2748.433624,-189000,-38200.0,-5210.0,-1.49,-0.591,-0.284,22600,0,0,0,0,0,0,-390000,87200.0,55600.0,-0.262,-0.823,-0.439
2749.433624,-189000,-38300.0,-5220.0,-1.49,-0.591,-0.284,22600,0,0,0,0,0,0,-390000,87200.0,55600.0,-0.262,-0.823,-0.439
2750.433624,-189000,-38300.0,-5240.0,-1.49,-0.591,-0.284,22600,0,0,0,0,0,0,-390000,87100.0,55600.0,-0.262,-0.823,-0.439
2751.433624,-189000,-38300.0,-5260.0,-1.48,-0.591,-0.284,22600,0,0,0,0,0,0,-390000,87100.0,55600.0,-0.262,-0.823,-0.439
2752.433624,-189000,-38400.0,-5270.0,-1.48,-0.591,-0.284,22600,0,0,0,0,0,0,-390000,87000.0,55500.0,-0.262,-0.823,-0.439
2753.433624,-189000,-38400.0,-5290.0,-1.48,-0.591,-0.284,22600,0,0,0,0,0,0,-390000,87000.0,55500.0,-0.262,-0.823,-0.439
2754.433624,-189000,-38400.0,-5310.0,-1.48,-0.59,-0.284,22600,0,0,0,0,0,0,-390000,86900.0,55500.0,-0.261,-0.823,-0.439
2755.433624,-189000,-38500.0,-5320.0,-1.48,-0.59,-0.284,22600,0,0,0,0,0,0,-390000,86900.0,55500.0,-0.261,-0.823,-0.439
2756.433624,-189000,-38500.0,-5340.0,-1.48,-0.59,-0.284,22600,0,0,0,0,0,0,-390000,86800.0,55400.0,-0.261,-0.823,-0.439
2757.433624,-189000,-38500.0,-5360.0,-1.48,-0.59,-0.284,22600,0,0,0,0,0,0,-390000,86800.0,55400.0,-0.261,-0.823,-0.439
2758.433624,-189000,-38600.0,-5380.0,-1.48,-0.59,-0.284,22600,0,0,0,0,0,0,-390000,86700.0,55400.0,-0.261,-0.823,-0.439
2759.433624,-190000,-38600.0,-5390.0,-1.48,-0.59,-0.284,22600,0,0,0,0,0,0,-390000,86700.0,55300.0,-0.261,-0.823,-0.439
2760.433624,-190000,-38700.0,-5410.0,-1.48,-0.59,-0.284,22600,0,0,0,0,0,0,-390000,86600.0,55300.0,-0.261,-0.823,-0.439
2761.433624,-190000,-38700.0,-5430.0,-1.48,-0.59,-0.284,22600,0,0,0,0,0,0,-390000,86600.0,55300.0,-0.26,-0.823,-0.439
2762.433624,-190000,-38700.0,-5440.0,-1.48,-0.589,-0.284,22600,0,0,0,0,0,0,-390000,86500.0,55300.0,-0.26,-0.823,-0.439
2763.433624,-190000,-38800.0,-5460.0,-1.48,-0.589,-0.284,22600,0,0,0,0,0,0,-390000,86500.0,55200.0,-0.26,-0.823,-0.439
2764.433624,-190000,-38800.0,-5480.0,-1.48,-0.589,-0.284,22600,0,0,0,0,0,0,-390000,86400.0,55200.0,-0.26,-0.823,-0.439
2765.433624,-190000,-38800.0,-5490.0,-1.48,-0.589,-0.284,22600,0,0,0,0,0,0,-390000,86400.0,55200.0,-0.26,-0.823,-0.439
2766.433624,-190000,-38900.0,-5510.0,-1.48,-0.589,-0.284,22600,0,0,0,0,0,0,-390000,86300.0,55200.0,-0.26,-0.823,-0.439
2767.433624,-190000,-38900.0,-5530.0,-1.47,-0.589,-0.284,22600,0,0,0,0,0,0,-390000,86300.0,55100.0,-0.26,-0.824,-0.439
2768.433624,-190000,-38900.0,-5550.0,-1.47,-0.589,-0.284,22600,0,0,0,0,0,0,-390000,86200.0,55100.0,-0.259,-0.824,-0.439
2769.433624,-190000,-39000.0,-5560.0,-1.47,-0.589,-0.284,22600,0,0,0,0,0,0,-390000,86200.0,55100.0,-0.259,-0.824,-0.44
2770.433624,-191000,-39000.0,-5580.0,-1.47,-0.588,-0.284,22600,0,0,0,0,0,0,-390000,86100.0,55100.0,-0.259,-0.824,-0.44
2771.433624,-191000,-39000.0,-5600.0,-1.47,-0.588,-0.284,22600,0,0,0,0,0,0,-390000,86100.0,55000.0,-0.259,-0.824,-0.44
2772.433624,-191000,-39100.0,-5610.0,-1.47,-0.588,-0.284,22600,0,0,0,0,0,0,-390000,86000.0,55000.0,-0.259,-0.824,-0.44
2773.433624,-191000,-39100.0,-5630.0,-1.47,-0.588,-0.284,22600,0,0,0,0,0,0,-390000,86000.0,55000.0,-0.259,-0.824,-0.44
2774.433624,-191000,-39100.0,-5650.0,-1.47,-0.588,-0.284,22600,0,0,0,0,0,0,-390000,85900.0,55000.0,-0.259,-0.824,-0.44
2775.433624,-191000,-39200.0,-5670.0,-1.47,-0.588,-0.284,22600,0,0,0,0,0,0,-390000,85900.0,54900.0,-0.258,-0.824,-0.44
2776.433624,-191000,-39200.0,-5680.0,-1.47,-0.588,-0.284,22600,0,0,0,0,0,0,-390000,85800.0,54900.0,-0.258,-0.824,-0.44
2777.433624,-191000,-39300.0,-5700.0,-1.47,-0.588,-0.284,22600,0,0,0,0,0,0,-390000,85800.0,54900.0,-0.258,-0.824,-0.44
2778.433624,-191000,-39300.0,-5720.0,-1.47,-0.587,-0.284,22600,0,0,0,0,0,0,-390000,85700.0,54800.0,-0.258,-0.824,-0.44
2779.433624,-191000,-39300.0,-5730.0,-1.47,-0.587,-0.284,22600,0,0,0,0,0,0,-390000,85700.0,54800.0,-0.258,-0.824,-0.44
2780.433624,-191000,-39400.0,-5750.0,-1.47,-0.587,-0.284,22600,0,0,0,0,0,0,-390000,85600.0,54800.0,-0.258,-0.824,-0.44
2781.433624,-192000,-39400.0,-5770.0,-1.47,-0.587,-0.284,22600,0,0,0,0,0,0,-390000,85600.0,54800.0,-0.257,-0.824,-0.44
2782.433624,-192000,-39400.0,-5780.0,-1.47,-0.587,-0.284,22600,0,0,0,0,0,0,-390000,85500.0,54700.0,-0.257,-0.824,-0.44
2783.433624,-192000,-39500.0,-5800.0,-1.47,-0.587,-0.283,22600,0,0,0,0,0,0,-390000,85500.0,54700.0,-0.257,-0.824,-0.44
2784.433624,-192000,-39500.0,-5820.0,-1.46,-0.587,-0.283,22600,0,0,0,0,0,0,-390000,85400.0,54700.0,-0.257,-0.824,-0.44
2785.433624,-192000,-39500.0,-5840.0,-1.46,-0.586,-0.283,22600,0,0,0,0,0,0,-390000,85400.0,54700.0,-0.257,-0.824,-0.44
2786.433624,-192000,-39600.0,-5850.0,-1.46,-0.586,-0.283,22600,0,0,0,0,0,0,-391000,85300.0,54600.0,-0.257,-0.824,-0.44
2787.433624,-192000,-39600.0,-5870.0,-1.46,-0.586,-0.283,22600,0,0,0,0,0,0,-391000,85300.0,54600.0,-0.257,-0.824,-0.44
2788.433624,-192000,-39600.0,-5890.0,-1.46,-0.586,-0.283,22600,0,0,0,0,0,0,-391000,85200.0,54600.0,-0.256,-0.824,-0.44
2789.433624,-192000,-39700.0,-5900.0,-1.46,-0.586,-0.283,22600,0,0,0,0,0,0,-391000,85200.0,54600.0,-0.256,-0.824,-0.44
2790.433624,-192000,-39700.0,-5920.0,-1.46,-0.586,-0.283,22600,0,0,0,0,0,0,-391000,85100.0,54500.0,-0.256,-0.824,-0.44
2791.433624,-192000,-39700.0,-5940.0,-1.46,-0.586,-0.283,22600,0,0,0,0,0,0,-391000,85100.0,54500.0,-0.256,-0.824,-0.44
2792.433624,-192000,-39800.0,-5950.0,-1.46,-0.586,-0.283,22600,0,0,0,0,0,0,-391000,85000.0,54500.0,-0.256,-0.824,-0.44
2793.433624,-193000,-39800.0,-5970.0,-1.46,-0.585,-0.283,22600,0,0,0,0,0,0,-391000,85000.0,54500.0,-0.256,-0.824,-0.44
2794.433624,-193000,-39900.0,-5990.0,-1.46,-0.585,-0.283,22600,0,0,0,0,0,0,-391000,84900.0,54400.0,-0.256,-0.824,-0.44
2795.433624,-193000,-39900.0,-6010.0,-1.46,-0.585,-0.283,22600,0,0,0,0,0,0,-391000,84900.0,54400.0,-0.255,-0.824,-0.44
2796.433624,-193000,-39900.0,-6020.0,-1.46,-0.585,-0.283,22600,0,0,0,0,0,0,-391000,84800.0,54400.0,-0.255,-0.824,-0.44
2797.433624,-193000,-40000.0,-6040.0,-1.46,-0.585,-0.283,22600,0,0,0,0,0,0,-391000,84800.0,54300.0,-0.255,-0.824,-0.44
2798.433624,-193000,-40000.0,-6060.0,-1.46,-0.585,-0.283,22600,0,0,0,0,0,0,-391000,84700.0,54300.0,-0.255,-0.824,-0.44
2799.433624,-193000,-40000.0,-6070.0,-1.46,-0.585,-0.283,22600,0,0,0,0,0,0,-391000,84700.0,54300.0,-0.255,-0.825,-0.44
2800.433624,-193000,-40100.0,-6090.0,-1.45,-0.585,-0.283,22600,0,0,0,0,0,0,-391000,84600.0,54300.0,-0.255,-0.825,-0.44
2801.433624,-193000,-40100.0,-6110.0,-1.45,-0.584,-0.283,22600,0,0,0,0,0,0,-391000,84600.0,54200.0,-0.255,-0.825,-0.44
2802.433624,-193000,-40100.0,-6120.0,-1.45,-0.584,-0.283,22600,0,0,0,0,0,0,-391000,84500.0,54200.0,-0.254,-0.825,-0.44
2803.433624,-193000,-40200.0,-6140.0,-1.45,-0.584,-0.283,22600,0,0,0,0,0,0,-391000,84500.0,54200.0,-0.254,-0.825,-0.44
2804.433624,-194000,-40200.0,-6160.0,-1.45,-0.584,-0.283,22600,0,0,0,0,0,0,-391000,84400.0,54200.0,-0.254,-0.825,-0.44
2805.433624,-194000,-40200.0,-6180.0,-1.45,-0.584,-0.283,22600,0,0,0,0,0,0,-391000,84400.0,54100.0,-0.254,-0.825,-0.44
2806.433624,-194000,-40300.0,-6190.0,-1.45,-0.584,-0.283,22600,0,0,0,0,0,0,-391000,84300.0,54100.0,-0.254,-0.825,-0.44
2807.433624,-194000,-40300.0,-6210.0,-1.45,-0.584,-0.283,22600,0,0,0,0,0,0,-391000,84300.0,54100.0,-0.254,-0.825,-0.44
2808.433624,-194000,-40300.0,-6230.0,-1.45,-0.584,-0.283,22600,0,0,0,0,0,0,-391000,84200.0,54100.0,-0.254,-0.825,-0.44
2809.433624,-194000,-40400.0,-6240.0,-1.45,-0.583,-0.283,22600,0,0,0,0,0,0,-391000,84200.0,54000.0,-0.253,-0.825,-0.44
2810.433624,-194000,-40400.0,-6260.0,-1.45,-0.583,-0.283,22600,0,0,0,0,0,0,-391000,84100.0,54000.0,-0.253,-0.825,-0.44
2811.433624,-194000,-40400.0,-6280.0,-1.45,-0.583,-0.283,22600,0,0,0,0,0,0,-391000,84100.0,54000.0,-0.253,-0.825,-0.44
2812.433624,-194000,-40500.0,-6290.0,-1.45,-0.583,-0.283,22600,0,0,0,0,0,0,-391000,84000.0,54000.0,-0.253,-0.825,-0.44
2813.433624,-194000,-40500.0,-6310.0,-1.45,-0.583,-0.283,22600,0,0,0,0,0,0,-391000,84000.0,53900.0,-0.253,-0.825,-0.44
2814.433624,-194000,-40600.0,-6330.0,-1.45,-0.583,-0.283,22600,0,0,0,0,0,0,-391000,83900.0,53900.0,-0.253,-0.825,-0.44
2815.433624,-194000,-40600.0,-6340.0,-1.45,-0.583,-0.283,22600,0,0,0,0,0,0,-391000,83900.0,53900.0,-0.253,-0.825,-0.44
2816.433624,-195000,-40600.0,-6360.0,-1.45,-0.583,-0.283,22600,0,0,0,0,0,0,-391000,83800.0,53800.0,-0.252,-0.825,-0.44
2817.433624,-195000,-40700.0,-6380.0,-1.44,-0.582,-0.283,22600,0,0,0,0,0,0,-391000,83800.0,53800.0,-0.252,-0.825,-0.44
2818.433624,-195000,-40700.0,-6400.0,-1.44,-0.582,-0.283,22600,0,0,0,0,0,0,-391000,83700.0,53800.0,-0.252,-0.825,-0.44
2819.433624,-195000,-40700.0,-6410.0,-1.44,-0.582,-0.283,22600,0,0,0,0,0,0,-391000,83700.0,53800.0,-0.252,-0.825,-0.441
2820.433624,-195000,-40800.0,-6430.0,-1.44,-0.582,-0.283,22600,0,0,0,0,0,0,-391000,83600.0,53700.0,-0.252,-0.825,-0.441
2821.433624,-195000,-40800.0,-6450.0,-1.44,-0.582,-0.283,22600,0,0,0,0,0,0,-391000,83600.0,53700.0,-0.252,-0.825,-0.441
2822.433624,-195000,-40800.0,-6460.0,-1.44,-0.582,-0.283,22600,0,0,0,0,0,0,-391000,83500.0,53700.0,-0.252,-0.825,-0.441
2823.433624,-195000,-40900.0,-6480.0,-1.44,-0.582,-0.283,22600,0,0,0,0,0,0,-391000,83500.0,53700.0,-0.251,-0.825,-0.441
2824.433624,-195000,-40900.0,-6500.0,-1.44,-0.582,-0.283,22600,0,0,0,0,0,0,-391000,83400.0,53600.0,-0.251,-0.825,-0.441
2825.433624,-195000,-40900.0,-6510.0,-1.44,-0.581,-0.283,22600,0,0,0,0,0,0,-391000,83400.0,53600.0,-0.251,-0.825,-0.441
2826.433624,-195000,-41000.0,-6530.0,-1.44,-0.581,-0.283,22600,0,0,0,0,0,0,-391000,83300.0,53600.0,-0.251,-0.825,-0.441
2827.433624,-196000,-41000.0,-6550.0,-1.44,-0.581,-0.283,22600,0,0,0,0,0,0,-391000,83300.0,53600.0,-0.251,-0.825,-0.441
2828.433624,-196000,-41000.0,-6570.0,-1.44,-0.581,-0.283,22600,0,0,0,0,0,0,-391000,83200.0,53500.0,-0.251,-0.825,-0.441
2829.433624,-196000,-41100.0,-6580.0,-1.44,-0.581,-0.283,22600,0,0,0,0,0,0,-391000,83200.0,53500.0,-0.251,-0.825,-0.441
2830.433624,-196000,-41100.0,-6600.0,-1.44,-0.581,-0.283,22600,0,0,0,0,0,0,-391000,83100.0,53500.0,-0.25,-0.825,-0.441
2831.433624,-196000,-41100.0,-6620.0,-1.44,-0.581,-0.283,22600,0,0,0,0,0,0,-391000,83100.0,53400.0,-0.25,-0.826,-0.441
2832.433624,-196000,-41200.0,-6630.0,-1.44,-0.581,-0.283,22600,0,0,0,0,0,0,-391000,83000.0,53400.0,-0.25,-0.826,-0.441
2833.433624,-196000,-41200.0,-6650.0,-1.44,-0.58,-0.282,22600,0,0,0,0,0,0,-391000,83000.0,53400.0,-0.25,-0.826,-0.441
2834.433624,-196000,-41300.0,-6670.0,-1.43,-0.58,-0.282,22600,0,0,0,0,0,0,-391000,82900.0,53400.0,-0.25,-0.826,-0.441
2835.433624,-196000,-41300.0,-6680.0,-1.43,-0.58,-0.282,22600,0,0,0,0,0,0,-391000,82900.0,53300.0,-0.25,-0.826,-0.441
2836.433624,-196000,-41300.0,-6700.0,-1.43,-0.58,-0.282,22600,0,0,0,0,0,0,-391000,82800.0,53300.0,-0.25,-0.826,-0.441
2837.433624,-196000,-41400.0,-6720.0,-1.43,-0.58,-0.282,22600,0,0,0,0,0,0,-391000,82800.0,53300.0,-0.249,-0.826,-0.441
2838.433624,-196000,-41400.0,-6730.0,-1.43,-0.58,-0.282,22600,0,0,0,0,0,0,-391000,82700.0,53300.0,-0.249,-0.826,-0.441
2839.433624,-197000,-41400.0,-6750.0,-1.43,-0.58,-0.282,22600,0,0,0,0,0,0,-391000,82700.0,53200.0,-0.249,-0.826,-0.441
2840.433624,-197000,-41500.0,-6770.0,-1.43,-0.58,-0.282,22600,0,0,0,0,0,0,-391000,82600.0,53200.0,-0.249,-0.826,-0.441
2841.433624,-197000,-41500.0,-6790.0,-1.43,-0.579,-0.282,22600,0,0,0,0,0,0,-391000,82600.0,53200.0,-0.249,-0.826,-0.441
2842.433624,-197000,-41500.0,-6800.0,-1.43,-0.579,-0.282,22600,0,0,0,0,0,0,-391000,82600.0,53200.0,-0.249,-0.826,-0.441
2843.433624,-197000,-41600.0,-6820.0,-1.43,-0.579,-0.282,22600,0,0,0,0,0,0,-391000,82500.0,53100.0,-0.248,-0.826,-0.441
2844.433624,-197000,-41600.0,-6840.0,-1.43,-0.579,-0.282,22600,0,0,0,0,0,0,-391000,82500.0,53100.0,-0.248,-0.826,-0.441
2845.433624,-197000,-41600.0,-6850.0,-1.43,-0.579,-0.282,22600,0,0,0,0,0,0,-391000,82400.0,53100.0,-0.248,-0.826,-0.441
2846.433624,-197000,-41700.0,-6870.0,-1.43,-0.579,-0.282,22600,0,0,0,0,0,0,-391000,82400.0,53100.0,-0.248,-0.826,-0.441
2847.433624,-197000,-41700.0,-6890.0,-1.43,-0.579,-0.282,22600,0,0,0,0,0,0,-391000,82300.0,53000.0,-0.248,-0.826,-0.441
2848.433624,-197000,-41700.0,-6900.0,-1.43,-0.579,-0.282,22600,0,0,0,0,0,0,-391000,82300.0,53000.0,-0.248,-0.826,-0.441
2849.433624,-197000,-41800.0,-6920.0,-1.43,-0.578,-0.282,22600,0,0,0,0,0,0,-391000,82200.0,53000.0,-0.248,-0.826,-0.441
2850.433624,-197000,-41800.0,-6940.0,-1.43,-0.578,-0.282,22600,0,0,0,0,0,0,-391000,82200.0,52900.0,-0.247,-0.826,-0.441
2851.433624,-198000,-41800.0,-6960.0,-1.43,-0.578,-0.282,22600,0,0,0,0,0,0,-391000,82100.0,52900.0,-0.247,-0.826,-0.441
2852.433624,-198000,-41900.0,-6970.0,-1.42,-0.578,-0.282,22600,0,0,0,0,0,0,-392000,82100.0,52900.0,-0.247,-0.826,-0.441
2853.433624,-198000,-41900.0,-6990.0,-1.42,-0.578,-0.282,22600,0,0,0,0,0,0,-392000,82000.0,52900.0,-0.247,-0.826,-0.441
2854.433624,-198000,-41900.0,-7010.0,-1.42,-0.578,-0.282,22600,0,0,0,0,0,0,-392000,82000.0,52800.0,-0.247,-0.826,-0.441
2855.433624,-198000,-42000.0,-7020.0,-1.42,-0.578,-0.282,22600,0,0,0,0,0,0,-392000,81900.0,52800.0,-0.247,-0.826,-0.441
2856.433624,-198000,-42000.0,-7040.0,-1.42,-0.578,-0.282,22600,0,0,0,0,0,0,-392000,81900.0,52800.0,-0.247,-0.826,-0.441
2857.433624,-198000,-42100.0,-7060.0,-1.42,-0.577,-0.282,22600,0,0,0,0,0,0,-392000,81800.0,52800.0,-0.246,-0.826,-0.441
2858.433624,-198000,-42100.0,-7070.0,-1.42,-0.577,-0.282,22600,0,0,0,0,0,0,-392000,81800.0,52700.0,-0.246,-0.826,-0.441
2859.433624,-198000,-42100.0,-7090.0,-1.42,-0.577,-0.282,22600,0,0,0,0,0,0,-392000,81700.0,52700.0,-0.246,-0.826,-0.441
2860.433624,-198000,-42200.0,-7110.0,-1.42,-0.577,-0.282,22600,0,0,0,0,0,0,-392000,81700.0,52700.0,-0.246,-0.826,-0.441
2861.433624,-198000,-42200.0,-7120.0,-1.42,-0.577,-0.282,22600,0,0,0,0,0,0,-392000,81600.0,52700.0,-0.246,-0.826,-0.441
2862.433624,-199000,-42200.0,-7140.0,-1.42,-0.577,-0.282,22600,0,0,0,0,0,0,-392000,81600.0,52600.0,-0.246,-0.826,-0.441
2863.433624,-199000,-42300.0,-7160.0,-1.42,-0.577,-0.282,22600,0,0,0,0,0,0,-392000,81500.0,52600.0,-0.246,-0.826,-0.441
2864.433624,-199000,-42300.0,-7180.0,-1.42,-0.577,-0.282,22600,0,0,0,0,0,0,-392000,81500.0,52600.0,-0.245,-0.827,-0.441
2865.433624,-199000,-42300.0,-7190.0,-1.42,-0.576,-0.282,22600,0,0,0,0,0,0,-392000,81400.0,52500.0,-0.245,-0.827,-0.441
2866.433624,-199000,-42400.0,-7210.0,-1.42,-0.576,-0.282,22600,0,0,0,0,0,0,-392000,81400.0,52500.0,-0.245,-0.827,-0.441
2867.433624,-199000,-42400.0,-7230.0,-1.42,-0.576,-0.282,22600,0,0,0,0,0,0,-392000,81300.0,52500.0,-0.245,-0.827,-0.441
2868.433624,-199000,-42400.0,-7240.0,-1.42,-0.576,-0.282,22600,0,0,0,0,0,0,-392000,81300.0,52500.0,-0.245,-0.827,-0.441
2869.433624,-199000,-42500.0,-7260.0,-1.41,-0.576,-0.282,22600,0,0,0,0,0,0,-392000,81200.0,52400.0,-0.245,-0.827,-0.441
2870.433624,-199000,-42500.0,-7280.0,-1.41,-0.576,-0.282,22600,0,0,0,0,0,0,-392000,81200.0,52400.0,-0.245,-0.827,-0.442
2871.433624,-199000,-42500.0,-7290.0,-1.41,-0.576,-0.282,22600,0,0,0,0,0,0,-392000,81100.0,52400.0,-0.244,-0.827,-0.442
2872.433624,-199000,-42600.0,-7310.0,-1.41,-0.576,-0.282,22600,0,0,0,0,0,0,-392000,81100.0,52400.0,-0.244,-0.827,-0.442
2873.433624,-199000,-42600.0,-7330.0,-1.41,-0.576,-0.282,22600,0,0,0,0,0,0,-392000,81000.0,52300.0,-0.244,-0.827,-0.442
2874.433624,-200000,-42600.0,-7340.0,-1.41,-0.575,-0.282,22600,0,0,0,0,0,0,-392000,81000.0,52300.0,-0.244,-0.827,-0.442
2875.433624,-200000,-42700.0,-7360.0,-1.41,-0.575,-0.282,22600,0,0,0,0,0,0,-392000,80900.0,52300.0,-0.244,-0.827,-0.442
2876.433624,-200000,-42700.0,-7380.0,-1.41,-0.575,-0.282,22600,0,0,0,0,0,0,-392000,80900.0,52300.0,-0.244,-0.827,-0.442
2877.433624,-200000,-42700.0,-7390.0,-1.41,-0.575,-0.282,22600,0,0,0,0,0,0,-392000,80800.0,52200.0,-0.244,-0.827,-0.442
2878.433624,-200000,-42800.0,-7410.0,-1.41,-0.575,-0.282,22600,0,0,0,0,0,0,-392000,80800.0,52200.0,-0.243,-0.827,-0.442
2879.433624,-200000,-42800.0,-7430.0,-1.41,-0.575,-0.282,22600,0,0,0,0,0,0,-392000,80700.0,52200.0,-0.243,-0.827,-0.442
2880.433624,-200000,-42800.0,-7450.0,-1.41,-0.575,-0.282,22600,0,0,0,0,0,0,-392000,80700.0,52200.0,-0.243,-0.827,-0.442
2881.433624,-200000,-42900.0,-7460.0,-1.41,-0.575,-0.281,22600,0,0,0,0,0,0,-392000,80600.0,52100.0,-0.243,-0.827,-0.442
2882.433624,-200000,-42900.0,-7480.0,-1.41,-0.574,-0.281,22600,0,0,0,0,0,0,-392000,80600.0,52100.0,-0.243,-0.827,-0.442
2883.433624,-200000,-42900.0,-7500.0,-1.41,-0.574,-0.281,22600,0,0,0,0,0,0,-392000,80500.0,52100.0,-0.243,-0.827,-0.442
2884.433624,-200000,-43000.0,-7510.0,-1.41,-0.574,-0.281,22600,0,0,0,0,0,0,-392000,80500.0,52000.0,-0.243,-0.827,-0.442
2885.433624,-200000,-43000.0,-7530.0,-1.41,-0.574,-0.281,22600,0,0,0,0,0,0,-392000,80400.0,52000.0,-0.242,-0.827,-0.442
2886.433624,-201000,-43100.0,-7550.0,-1.41,-0.574,-0.281,22600,0,0,0,0,0,0,-392000,80400.0,52000.0,-0.242,-0.827,-0.442
2887.433624,-201000,-43100.0,-7560.0,-1.4,-0.574,-0.281,22600,0,0,0,0,0,0,-392000,80300.0,52000.0,-0.242,-0.827,-0.442
2888.433624,-201000,-43100.0,-7580.0,-1.4,-0.574,-0.281,22600,0,0,0,0,0,0,-392000,80300.0,51900.0,-0.242,-0.827,-0.442
2889.433624,-201000,-43200.0,-7600.0,-1.4,-0.574,-0.281,22600,0,0,0,0,0,0,-392000,80200.0,51900.0,-0.242,-0.827,-0.442
2890.433624,-201000,-43200.0,-7610.0,-1.4,-0.573,-0.281,22600,0,0,0,0,0,0,-392000,80200.0,51900.0,-0.242,-0.827,-0.442
